job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry,posting_date
AI10964,Head of AI,60357,EN,PT,Ireland,L,50,"linux, tableau, pytorch",Associate,1,Education,2025-02-02
AI10965,AI Software Engineer,88717,MI,CT,Denmark,S,100,"spark, linux, sql, nlp, computer vision",Master,2,Transportation,2024-12-12
AI10966,Autonomous Systems Engineer,173202,EX,FL,Netherlands,S,50,"python, tableau, hadoop, kubernetes",Bachelor,17,Gaming,2024-08-19
AI10967,Data Engineer,178120,EX,PT,Norway,M,0,"tableau, pytorch, sql",PhD,17,Transportation,2024-09-26
AI10968,Data Analyst,76669,MI,FL,Sweden,S,0,"scala, docker, python",Bachelor,4,Education,2025-04-23
AI10969,Machine Learning Engineer,146429,EX,FT,Japan,M,100,"spark, r, mlops",Bachelor,18,Consulting,2024-10-27
AI10970,Machine Learning Researcher,57462,MI,FL,Japan,S,0,"mathematics, kubernetes, docker, aws, nlp",Associate,2,Manufacturing,2024-03-03
AI10971,Machine Learning Engineer,60204,EN,FT,Japan,L,0,"azure, computer vision, linux",PhD,0,Energy,2025-03-19
AI10972,AI Architect,68000,MI,FL,Ireland,S,100,"kubernetes, git, data visualization, gcp, python",Bachelor,3,Retail,2024-08-17
AI10973,Computer Vision Engineer,126559,EX,FL,South Korea,S,50,"sql, linux, data visualization, spark, azure",PhD,18,Media,2024-11-02
AI10974,AI Software Engineer,132846,MI,CT,Singapore,L,100,"mlops, data visualization, python, linux",Bachelor,2,Retail,2024-12-02
AI10975,Autonomous Systems Engineer,243094,EX,FL,Germany,M,50,"java, spark, pytorch, tableau, gcp",PhD,14,Energy,2024-05-20
AI10976,Data Scientist,64095,MI,FL,Austria,S,0,"python, hadoop, tensorflow, computer vision",Bachelor,2,Automotive,2025-02-11
AI10977,Deep Learning Engineer,113233,SE,FL,Netherlands,M,0,"aws, hadoop, mlops, nlp",Associate,8,Automotive,2024-01-20
AI10978,AI Architect,112398,MI,FT,United States,S,50,"azure, r, deep learning, gcp, spark",PhD,3,Real Estate,2024-03-21
AI10979,AI Research Scientist,263576,EX,FT,Switzerland,L,100,"tensorflow, kubernetes, docker, data visualization",Associate,13,Government,2025-02-12
AI10980,Computer Vision Engineer,109132,SE,FL,France,S,0,"scala, java, statistics, linux, python",Bachelor,7,Technology,2024-02-01
AI10981,AI Specialist,114519,MI,FT,Australia,L,100,"kubernetes, linux, python, git, azure",Master,3,Technology,2024-10-14
AI10982,Data Scientist,296132,EX,FL,Norway,M,0,"scala, nlp, statistics",PhD,13,Media,2024-09-04
AI10983,AI Architect,168207,SE,FL,Denmark,S,0,"azure, gcp, mlops, hadoop",PhD,8,Technology,2024-04-11
AI10984,AI Research Scientist,34721,EN,FL,Ireland,S,0,"nlp, gcp, hadoop, kubernetes, mathematics",Master,0,Government,2024-11-25
AI10985,AI Specialist,92027,SE,CT,France,S,50,"hadoop, python, mathematics",PhD,8,Telecommunications,2025-01-13
AI10986,Autonomous Systems Engineer,110385,MI,FT,Norway,M,50,"python, hadoop, gcp",Bachelor,3,Energy,2024-11-09
AI10987,ML Ops Engineer,171011,EX,FT,Finland,L,100,"spark, scala, sql",Master,13,Transportation,2024-09-18
AI10988,ML Ops Engineer,209397,EX,PT,Denmark,M,0,"r, python, java, scala, data visualization",Master,10,Telecommunications,2024-05-17
AI10989,Machine Learning Researcher,94981,MI,FL,United States,S,50,"tableau, statistics, python",Associate,4,Real Estate,2024-03-14
AI10990,Autonomous Systems Engineer,336333,EX,FL,Denmark,L,0,"python, r, mlops",Master,14,Telecommunications,2024-12-18
AI10991,AI Architect,58183,MI,FT,Ireland,M,100,"data visualization, nlp, azure, python",PhD,4,Education,2024-12-25
AI10992,Head of AI,76950,EN,FT,Singapore,S,100,"python, sql, tensorflow",Master,1,Energy,2024-02-14
AI10993,Research Scientist,132079,MI,FT,Norway,L,0,"azure, spark, nlp, data visualization",Associate,3,Gaming,2024-02-09
AI10994,AI Product Manager,53336,MI,FL,South Korea,M,50,"python, scala, mathematics",PhD,2,Telecommunications,2024-01-17
AI10995,AI Consultant,199482,EX,CT,China,L,100,"r, deep learning, hadoop",Master,13,Consulting,2024-05-10
AI10996,Data Scientist,102968,EX,CT,India,S,0,"scala, deep learning, computer vision, python",Master,10,Technology,2025-04-24
AI10997,ML Ops Engineer,196867,EX,CT,France,S,0,"r, hadoop, pytorch, tensorflow, python",Bachelor,12,Manufacturing,2024-09-30
AI10998,Research Scientist,89652,SE,FT,China,S,100,"azure, tensorflow, linux, pytorch",Associate,6,Manufacturing,2024-10-23
AI10999,Robotics Engineer,117724,SE,FT,United Kingdom,S,0,"aws, linux, sql, scala",Associate,5,Government,2024-11-14
AI11000,Machine Learning Researcher,64509,MI,PT,Ireland,L,50,"tensorflow, kubernetes, mlops",Master,3,Healthcare,2024-10-28
AI11001,Deep Learning Engineer,150346,SE,FT,Germany,L,100,"pytorch, sql, mlops, azure, docker",Bachelor,5,Transportation,2024-05-27
AI11002,Deep Learning Engineer,128302,MI,PT,Norway,L,0,"r, mlops, azure, sql, aws",Bachelor,3,Consulting,2024-07-02
AI11003,Principal Data Scientist,126634,SE,FL,United Kingdom,M,50,"r, kubernetes, tableau, java",Associate,8,Real Estate,2024-10-19
AI11004,AI Architect,73701,MI,FT,Ireland,L,50,"linux, kubernetes, java",Associate,2,Automotive,2024-08-19
AI11005,Head of AI,76598,MI,CT,India,M,50,"scala, python, nlp, computer vision",Associate,2,Real Estate,2024-12-28
AI11006,Data Engineer,95671,EN,PT,Netherlands,L,100,"scala, data visualization, gcp, deep learning",PhD,0,Gaming,2024-06-27
AI11007,Machine Learning Researcher,111903,SE,FT,China,L,50,"linux, kubernetes, mlops, deep learning",PhD,5,Manufacturing,2024-09-25
AI11008,Robotics Engineer,113979,MI,CT,Singapore,L,100,"mlops, git, r, computer vision, linux",PhD,4,Government,2024-07-03
AI11009,Data Analyst,64531,EN,FL,South Korea,L,50,"gcp, r, statistics, deep learning, azure",PhD,1,Real Estate,2024-07-02
AI11010,Data Engineer,179159,SE,FT,Singapore,L,100,"git, aws, sql, pytorch",Bachelor,6,Automotive,2025-03-15
AI11011,Data Scientist,154872,EX,PT,India,S,100,"python, spark, tensorflow, hadoop, nlp",Bachelor,15,Retail,2025-01-31
AI11012,ML Ops Engineer,146434,MI,FT,Switzerland,L,0,"linux, mlops, hadoop, sql",Associate,2,Government,2025-02-09
AI11013,ML Ops Engineer,175580,SE,FL,Switzerland,M,100,"azure, sql, git, gcp, pytorch",PhD,5,Media,2024-12-09
AI11014,AI Research Scientist,69277,SE,CT,Japan,S,100,"r, aws, sql, docker",Master,7,Education,2024-05-12
AI11015,Machine Learning Researcher,149943,SE,FT,Germany,L,50,"pytorch, tensorflow, nlp, gcp",Associate,8,Healthcare,2024-09-10
AI11016,Robotics Engineer,53174,EN,CT,Israel,L,50,"deep learning, hadoop, r, mathematics",PhD,1,Media,2024-12-05
AI11017,Principal Data Scientist,41013,EN,FT,China,S,100,"computer vision, sql, python",PhD,1,Education,2024-04-10
AI11018,Head of AI,140352,MI,CT,Norway,L,100,"nlp, pytorch, mlops",Master,3,Retail,2024-03-30
AI11019,Deep Learning Engineer,53375,MI,PT,Austria,S,50,"pytorch, python, deep learning, data visualization, gcp",Master,3,Energy,2025-03-02
AI11020,Data Scientist,124514,SE,PT,Canada,S,100,"git, pytorch, deep learning",PhD,9,Finance,2024-12-17
AI11021,AI Product Manager,60315,EN,CT,India,L,50,"pytorch, nlp, sql, java, gcp",Associate,1,Manufacturing,2024-10-19
AI11022,Deep Learning Engineer,70167,MI,CT,Ireland,L,0,"gcp, kubernetes, java, tensorflow",Master,3,Healthcare,2024-08-20
AI11023,Principal Data Scientist,44783,EN,CT,Finland,L,0,"gcp, python, tableau",PhD,1,Technology,2025-01-26
AI11024,Research Scientist,60707,EN,CT,Israel,L,0,"gcp, pytorch, deep learning",Bachelor,1,Telecommunications,2024-05-31
AI11025,Research Scientist,155654,EX,CT,Netherlands,S,0,"spark, nlp, aws, tensorflow",PhD,11,Government,2024-12-06
AI11026,ML Ops Engineer,83476,MI,FL,Canada,L,0,"deep learning, pytorch, tensorflow, spark, gcp",Bachelor,2,Education,2024-12-29
AI11027,AI Specialist,66919,MI,FL,South Korea,S,50,"python, computer vision, nlp",PhD,2,Transportation,2025-03-01
AI11028,Data Scientist,180151,EX,PT,Sweden,S,50,"scala, java, docker, computer vision, linux",PhD,19,Retail,2024-09-21
AI11029,Data Analyst,91981,EN,PT,Norway,S,0,"python, statistics, r, mlops, scala",PhD,1,Retail,2025-02-12
AI11030,AI Software Engineer,165771,EX,FL,Australia,L,0,"hadoop, statistics, data visualization",Master,19,Automotive,2025-01-20
AI11031,Research Scientist,104584,SE,CT,Germany,S,0,"linux, sql, statistics, pytorch, mathematics",PhD,8,Consulting,2024-05-16
AI11032,Machine Learning Researcher,68772,EN,PT,Singapore,S,50,"python, docker, sql, linux, statistics",Master,1,Retail,2025-04-02
AI11033,AI Consultant,45877,EN,FT,Ireland,L,100,"deep learning, tensorflow, kubernetes",Master,0,Finance,2024-03-04
AI11034,AI Software Engineer,90371,SE,FL,Finland,S,0,"scala, sql, gcp, aws, azure",Associate,7,Energy,2024-11-19
AI11035,AI Specialist,144372,EX,CT,India,S,0,"r, mathematics, nlp, gcp, pytorch",Bachelor,17,Real Estate,2024-10-07
AI11036,NLP Engineer,81787,MI,FT,Finland,L,0,"pytorch, aws, nlp",Bachelor,2,Government,2024-08-10
AI11037,Research Scientist,152676,SE,FT,France,L,50,"nlp, mlops, java",Bachelor,9,Education,2024-01-26
AI11038,Research Scientist,299781,EX,CT,Norway,L,50,"sql, java, gcp, mathematics, linux",Bachelor,16,Gaming,2025-01-05
AI11039,ML Ops Engineer,84253,SE,FL,India,L,50,"python, deep learning, nlp",PhD,9,Telecommunications,2025-01-29
AI11040,NLP Engineer,141763,SE,PT,Singapore,M,100,"sql, git, mathematics, python",Master,8,Real Estate,2024-06-04
AI11041,NLP Engineer,67746,MI,PT,China,S,100,"aws, spark, deep learning, kubernetes, python",Master,4,Education,2024-06-10
AI11042,Deep Learning Engineer,105845,SE,FL,France,M,0,"java, r, linux, spark",Master,5,Media,2024-12-18
AI11043,Machine Learning Researcher,160127,EX,FL,United States,M,50,"linux, python, mlops, aws, azure",Master,10,Real Estate,2025-04-06
AI11044,Deep Learning Engineer,123429,EX,FL,China,S,100,"scala, hadoop, tensorflow, r, aws",PhD,12,Energy,2025-04-01
AI11045,Head of AI,245667,EX,CT,United States,L,100,"deep learning, data visualization, scala, linux",Master,10,Telecommunications,2024-08-26
AI11046,AI Research Scientist,115142,SE,CT,Germany,M,0,"java, sql, scala",Bachelor,8,Media,2024-08-08
AI11047,Data Engineer,64007,EN,FL,France,S,0,"tableau, kubernetes, pytorch",Master,1,Retail,2024-11-24
AI11048,NLP Engineer,59806,MI,PT,Austria,L,50,"mathematics, python, tensorflow, deep learning, java",Associate,4,Government,2024-06-08
AI11049,Principal Data Scientist,59506,MI,FL,Israel,S,100,"data visualization, python, aws, nlp, statistics",Associate,3,Retail,2025-03-31
AI11050,Machine Learning Researcher,187771,EX,PT,India,L,0,"kubernetes, scala, hadoop, tensorflow, docker",Bachelor,14,Retail,2024-01-08
AI11051,ML Ops Engineer,228723,EX,FL,Netherlands,L,100,"docker, kubernetes, tableau, scala",PhD,13,Real Estate,2025-01-01
AI11052,AI Software Engineer,86580,SE,FT,Israel,M,100,"kubernetes, sql, nlp, statistics",Master,9,Government,2024-03-09
AI11053,AI Software Engineer,76547,EN,FT,Germany,L,50,"python, computer vision, kubernetes",Associate,0,Education,2024-05-04
AI11054,ML Ops Engineer,77559,MI,CT,China,M,100,"git, docker, python",PhD,4,Technology,2024-02-28
AI11055,Research Scientist,66839,SE,CT,Japan,S,50,"kubernetes, python, aws, mlops",Bachelor,9,Media,2025-02-12
AI11056,Autonomous Systems Engineer,64005,MI,FT,Austria,S,100,"git, tableau, r",PhD,3,Gaming,2024-06-20
AI11057,Computer Vision Engineer,133957,MI,PT,Denmark,L,100,"tensorflow, python, nlp, gcp",Associate,2,Manufacturing,2024-10-18
AI11058,Principal Data Scientist,68246,EN,FT,France,M,50,"r, tableau, tensorflow, mathematics, git",Bachelor,1,Energy,2024-04-02
AI11059,AI Product Manager,57306,EN,CT,Australia,S,0,"r, linux, kubernetes",Bachelor,1,Manufacturing,2024-06-11
AI11060,Deep Learning Engineer,76154,EN,FL,Netherlands,M,0,"mathematics, deep learning, docker, statistics",PhD,1,Real Estate,2024-02-05
AI11061,Data Scientist,77373,EN,FL,Singapore,M,0,"git, kubernetes, sql, docker",PhD,0,Technology,2024-08-09
AI11062,AI Specialist,81094,SE,CT,Israel,M,100,"azure, sql, nlp, docker, aws",Associate,7,Technology,2024-02-26
AI11063,AI Specialist,83301,EN,FL,United Kingdom,L,100,"statistics, r, sql, hadoop",Associate,1,Retail,2024-03-24
AI11064,ML Ops Engineer,121131,MI,FL,Singapore,L,50,"git, azure, scala, computer vision",Associate,2,Real Estate,2025-02-06
AI11065,Data Scientist,69872,MI,FT,India,L,100,"gcp, hadoop, mlops",PhD,3,Healthcare,2024-03-13
AI11066,Machine Learning Engineer,111660,SE,CT,Netherlands,S,0,"sql, hadoop, azure, git",PhD,5,Energy,2024-03-03
AI11067,AI Architect,123977,SE,FT,Japan,L,50,"docker, nlp, python, java, linux",Bachelor,8,Education,2024-08-22
AI11068,Machine Learning Engineer,73282,MI,FT,Germany,S,50,"tensorflow, git, kubernetes, statistics, tableau",PhD,4,Automotive,2024-06-22
AI11069,AI Product Manager,45764,EN,CT,France,S,50,"computer vision, mlops, java",Associate,0,Technology,2024-02-24
AI11070,Data Scientist,126354,EX,FL,Austria,M,100,"kubernetes, tensorflow, nlp",PhD,18,Government,2025-03-28
AI11071,AI Consultant,162029,SE,CT,Denmark,M,0,"git, scala, sql",Master,6,Automotive,2024-05-14
AI11072,AI Consultant,45348,EN,FL,China,S,100,"hadoop, linux, docker, spark",Associate,0,Education,2024-07-20
AI11073,ML Ops Engineer,85311,SE,FL,India,S,0,"python, pytorch, r, statistics",PhD,8,Finance,2024-12-16
AI11074,Research Scientist,221963,SE,PT,Denmark,L,50,"data visualization, scala, pytorch",Bachelor,9,Education,2024-01-27
AI11075,Machine Learning Engineer,91947,SE,CT,Ireland,S,0,"sql, azure, spark, gcp",Associate,7,Transportation,2024-10-17
AI11076,Research Scientist,89230,SE,PT,Israel,M,50,"sql, data visualization, hadoop",Associate,7,Telecommunications,2024-12-10
AI11077,AI Research Scientist,59211,EN,CT,Australia,S,50,"kubernetes, nlp, linux",Bachelor,1,Technology,2024-03-07
AI11078,Deep Learning Engineer,260026,EX,FL,Norway,S,50,"hadoop, pytorch, spark",PhD,14,Automotive,2024-03-08
AI11079,AI Architect,70526,MI,FL,Austria,L,100,"r, sql, mlops",Bachelor,2,Telecommunications,2025-04-11
AI11080,Machine Learning Engineer,50395,EN,FL,Israel,S,50,"python, pytorch, nlp",Master,0,Media,2025-01-20
AI11081,Machine Learning Researcher,49189,MI,FL,India,S,100,"data visualization, azure, linux, sql",PhD,2,Retail,2024-10-21
AI11082,Data Engineer,62553,MI,CT,Finland,S,0,"tableau, aws, pytorch, mlops",Master,4,Education,2025-04-21
AI11083,Data Analyst,36480,EN,FT,Israel,S,50,"docker, tableau, pytorch",Associate,1,Transportation,2025-03-16
AI11084,Data Analyst,60239,EN,CT,Israel,L,50,"python, kubernetes, tableau, sql, git",Associate,1,Gaming,2024-03-24
AI11085,AI Architect,174916,EX,CT,Sweden,M,100,"deep learning, java, r, git, data visualization",Bachelor,12,Retail,2024-08-04
AI11086,AI Architect,64208,EN,PT,Netherlands,M,100,"python, nlp, hadoop, mlops",PhD,0,Technology,2024-01-07
AI11087,Data Engineer,135101,MI,FL,United States,L,0,"linux, pytorch, tableau, nlp, java",Master,3,Education,2024-06-16
AI11088,Data Scientist,59512,MI,PT,Austria,M,0,"tableau, deep learning, sql, linux, pytorch",Bachelor,3,Manufacturing,2025-02-20
AI11089,Deep Learning Engineer,145208,SE,FL,United States,L,100,"sql, docker, pytorch, mlops",PhD,9,Consulting,2024-10-04
AI11090,Autonomous Systems Engineer,87548,SE,CT,Ireland,L,100,"docker, tensorflow, python, statistics",Master,6,Education,2024-04-19
AI11091,Data Engineer,58763,EN,FT,Canada,S,50,"mlops, python, kubernetes, statistics",Associate,0,Media,2024-02-28
AI11092,Machine Learning Researcher,116237,EX,FT,Israel,M,50,"statistics, nlp, python",Master,10,Media,2025-04-16
AI11093,AI Consultant,147973,EX,PT,Japan,S,0,"java, hadoop, tableau, computer vision, deep learning",Associate,14,Manufacturing,2024-12-10
AI11094,AI Consultant,77735,EN,PT,Germany,M,50,"spark, tensorflow, mlops, scala, mathematics",Master,1,Education,2024-08-03
AI11095,AI Software Engineer,158389,SE,CT,United Kingdom,L,100,"sql, azure, tensorflow",Associate,7,Technology,2024-08-28
AI11096,AI Consultant,122540,SE,PT,Germany,S,100,"gcp, hadoop, kubernetes",Master,7,Automotive,2025-03-17
AI11097,ML Ops Engineer,88443,MI,FL,United States,S,100,"mlops, pytorch, nlp, kubernetes, statistics",Bachelor,3,Retail,2024-04-02
AI11098,Robotics Engineer,87725,EN,FL,United States,L,100,"aws, sql, kubernetes, pytorch",Bachelor,0,Telecommunications,2024-05-31
AI11099,AI Research Scientist,92545,MI,FT,Singapore,S,50,"python, kubernetes, gcp, aws, scala",Master,2,Education,2024-09-26
AI11100,AI Research Scientist,133892,EX,PT,India,S,50,"tensorflow, sql, r",Master,15,Education,2024-05-20
AI11101,AI Product Manager,100445,SE,CT,India,L,50,"gcp, docker, kubernetes, scala",Associate,9,Consulting,2024-07-02
AI11102,Autonomous Systems Engineer,44275,EN,CT,India,M,0,"hadoop, python, docker",PhD,0,Consulting,2025-02-03
AI11103,AI Research Scientist,175526,EX,CT,Austria,M,50,"kubernetes, git, linux, computer vision",Master,17,Education,2025-03-31
AI11104,AI Consultant,67784,EN,FL,Norway,M,100,"r, sql, deep learning",Master,1,Gaming,2024-07-08
AI11105,Robotics Engineer,56659,EN,PT,China,L,0,"r, tableau, deep learning",PhD,0,Energy,2024-01-26
AI11106,Robotics Engineer,252752,EX,CT,Norway,S,50,"deep learning, spark, python, sql, kubernetes",PhD,18,Government,2024-07-04
AI11107,Principal Data Scientist,52762,EN,FL,France,M,100,"linux, sql, mlops, pytorch",Bachelor,1,Transportation,2025-03-21
AI11108,NLP Engineer,103919,MI,CT,Sweden,L,0,"gcp, data visualization, tableau, java, mathematics",PhD,4,Consulting,2024-08-07
AI11109,AI Product Manager,59529,EN,CT,South Korea,L,0,"data visualization, r, kubernetes, sql, deep learning",Associate,1,Gaming,2025-01-05
AI11110,Machine Learning Engineer,122842,MI,PT,Norway,L,50,"java, scala, git",Bachelor,4,Transportation,2024-05-28
AI11111,Data Engineer,219960,EX,FL,Netherlands,L,0,"pytorch, nlp, hadoop",Master,16,Retail,2025-03-29
AI11112,Computer Vision Engineer,50697,EN,PT,Japan,L,100,"pytorch, gcp, nlp",PhD,1,Transportation,2024-04-06
AI11113,Deep Learning Engineer,67971,SE,PT,India,S,0,"java, python, mlops",PhD,9,Retail,2024-04-09
AI11114,NLP Engineer,230365,EX,PT,France,M,0,"scala, docker, mlops",Master,10,Gaming,2024-10-22
AI11115,Data Engineer,101337,EN,CT,Norway,M,0,"docker, scala, hadoop",PhD,0,Media,2024-09-07
AI11116,Machine Learning Engineer,57259,MI,FT,Japan,M,100,"hadoop, r, scala, java, sql",Associate,4,Retail,2024-08-22
AI11117,Data Scientist,80608,MI,CT,Canada,M,0,"pytorch, kubernetes, azure, aws, computer vision",PhD,3,Retail,2024-02-01
AI11118,Research Scientist,118636,SE,FL,Canada,S,100,"azure, gcp, mlops, tableau",Master,7,Consulting,2024-01-13
AI11119,NLP Engineer,161412,EX,PT,Singapore,S,50,"aws, tableau, linux, mlops",Master,12,Government,2024-12-24
AI11120,AI Software Engineer,133866,MI,CT,Norway,L,0,"sql, kubernetes, spark",Master,2,Telecommunications,2024-04-16
AI11121,Data Analyst,81765,MI,PT,Netherlands,M,100,"mlops, tableau, linux, sql",Bachelor,2,Technology,2024-07-02
AI11122,Deep Learning Engineer,112760,SE,FT,Singapore,S,100,"docker, r, nlp",Master,7,Technology,2024-02-05
AI11123,ML Ops Engineer,184107,SE,PT,Norway,L,0,"spark, nlp, kubernetes",Bachelor,9,Healthcare,2024-01-01
AI11124,Deep Learning Engineer,48057,EN,FL,South Korea,M,0,"sql, nlp, linux, hadoop",PhD,1,Media,2024-04-23
AI11125,AI Specialist,159710,EX,PT,Israel,S,50,"mathematics, linux, aws, gcp, scala",Bachelor,12,Manufacturing,2024-09-26
AI11126,Research Scientist,88792,MI,CT,Australia,S,50,"kubernetes, mathematics, computer vision, gcp, linux",PhD,2,Transportation,2024-12-09
